"objectid","stationcode","sampleid","mmi_score","clinger_percenttaxa","clinger_percenttaxa_predicted","clinger_percenttaxa_score","coleoptera_percenttaxa","coleoptera_percenttaxa_predict","coleoptera_percenttaxa_score","taxonomic_richness","taxonomic_richness_predicted","taxonomic_richness_score","ept_percenttaxa","ept_percenttaxa_predicted","ept_percenttaxa_score","shredder_taxa","shredder_taxa_predicted","shredder_taxa_score","intolerant_percent","intolerant_percent_predicted","intolerant_percent_score","lastupdatedate","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
764,"114WE1048","114WE1048_08082002_BMI_RWB_1",0.35166818,0.14285714,0.5516309,0.05550168,0.08333333,0.11060848,0.47489066,24,39.48236667,0.25349471,0.20833333,0.48544355,0.22990829,1,3.1491381,0.21078179,0.004,0.20271375,0.10054328,"","machine","SWAMP","2012-10-04 00:00:00","false","{6307F478-9953-4FFF-8759-F4AFAC523CCE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3205,"106WE1079","106WE1079_07092002_BMI_TRC_1",1.05099975,0.7,0.66634339,0.76984537,0.02857143,0.07904562,0.36761285,35,36.38013333,0.63377569,0.62857143,0.60040467,0.79972456,4,2.1995,0.83862728,0.42158859,0.38404922,0.550685,"","machine","SWAMP","2012-10-04 00:00:00","false","{8D4BA07E-94DC-4B60-92A5-821B6A20C6C4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2568,"722PS0611","722PS0611_06082010_BMI_RWB_1",0.6744,0.2,0.39495263,0.40073516,0.22361111,0.16179744,0.8868581,8.95,21.90743333,0.32158209,0.11180556,0.35704535,0.2893962,0,0.5976,0.45741861,0,0.1542742,0.18521559,"","machine","SWAMP","2012-03-08 00:00:00","false","{910A2CA8-41AD-42BA-B926-1D2AB515ED54}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3382,"312WE1028","312WE1028_05292002_BMI_TRC_1",1.03878349,0.48484848,0.53154128,0.64011402,0.11428571,0.10678898,0.6356839,35,33.69943333,0.70606348,0.57142857,0.5585344,0.77121745,3,2.6494,0.60814713,0.29208925,0.25332817,0.55301276,"","machine","SWAMP","2012-10-04 00:00:00","false","{F48D905F-AF76-4D8C-9832-B40BCE21F081}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10018,"403M01528","403M01528_06152016_BMI_RWB_MCM_1",0.31460663,0,0.34886192,0.15223474,0,0.08281837,0.21804585,8.4,25.8238,0.20114199,0.08611111,0.39993156,0.16138664,0,2.25963333,0.19321715,0,0.11531684,0.25944247,"2018-01-11 14:31:20.89","human","SMC","2018-09-05 00:00:00","true","{96AC9709-8D08-41D9-AF83-B7501EDFA0DF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1013,"304CE0532","304CE0532_05172004_BMI_RWB_1",0.65432176,0.40909091,0.54229908,0.50042714,0,0.13607193,0,28,38.25023333,0.39458447,0.57142857,0.49023806,0.89869632,2,3.9144,0.24809641,0.18021978,0.209304,0.42374464,"","machine","SWAMP","2013-12-04 00:00:00","false","{F945FE5E-D959-453D-8856-93AF9C3F6DAC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7885,"635SED039","635SED039_06282007_BMI_RWB_1",0.97274699,0.60393076,0.61227656,0.70202869,0.05043347,0.07491937,0.48778875,36.8,36.07376667,0.690576,0.62853389,0.5734498,0.84996724,3.6,2.54156667,0.72066629,0.12435932,0.26332699,0.21437968,"","human","SMC","2018-09-05 00:00:00","false","{6AC7431C-2B19-463B-90E9-A61AD35B8A90}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2403,"630WE0860","630WE0860_08212008_BMI_RWB_1",1.03023131,0.67775173,0.67503261,0.71989401,0.11773969,0.09215808,0.71931259,34,32.41543333,0.71372182,0.46740618,0.51068068,0.66637553,2.9,2.32946667,0.64310835,0.1354,0.166659,0.41960095,"","machine","SWAMP","2015-02-04 00:00:00","false","{A73D2D3C-93A6-4B7E-830E-A1D943985F4F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
774,"201CHE300","201CHE300_06182012_BMI_RWB_1",1.0102961,0.37022366,0.4378031,0.60639065,0.11425207,0.0931334,0.69867492,42.95,35.87953333,0.86165466,0.42615765,0.44913807,0.70425553,5.85,4.72313333,0.73154465,0.13183271,0.27605125,0.204375,"","machine","SWAMP","2014-08-08 00:00:00","false","{9ECFCDB4-D0A8-49CB-969A-EDCDC9BA355C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,"404BA1166","404BA1166_06042009_BMI_RWB_1",1.08400092,0.41228205,0.39333854,0.74608974,0.19950429,0.09125435,1,34.6,28.5039,0.83537988,0.35694253,0.39862683,0.66934373,2,2.2203,0.51739527,0.0371,0.12251591,0.31641381,"","machine","SWAMP","2011-07-07 00:00:00","true","{C82B2CAE-8E76-47FE-AA68-2001D9645A5D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2519,"719FCA001","719FCA001_06242008_BMI_RWB_2",1.20408682,0.55263462,0.53176235,0.74920389,0.11556914,0.13842497,0.4953266,34.65,27.9844,0.85073702,0.38505984,0.34654061,0.81904803,2.9,0.63885397,0.91185286,0.25039629,0.1287434,0.71094956,"","machine","SWAMP","2015-02-04 00:00:00","false","{0754C5F3-CF47-47AD-A1BE-8483374ADF97}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8961,"403M01505","403M01505_06292015_BMI_RWB_MCM_1",0.62082166,0.16606061,0.43352128,0.28366438,0.09893533,0.07785437,0.69850052,19.15,28.95353333,0.40663019,0.14089955,0.36614742,0.32671222,0.7,1.66373333,0.39921703,0,0.13360733,0.22459293,"","human","SMC","2018-09-05 00:00:00","true","{5DE89D64-8FB6-4205-A91F-420691CEFDD2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9006,"903M20124","903M20124_07092015_BMI_RWB_1",0.85274701,0.31736756,0.27773957,0.77948671,0.08124693,0.14433313,0.30929202,24.65,26.47876667,0.62167784,0.26334253,0.40572485,0.48138533,3,2.25113333,0.67145671,0.0722,0.14002192,0.34993629,"","human","SMC","2018-09-05 00:00:00","true","{06B2AE81-D9F3-431E-AB1A-A489AC95089D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8483,"903WE0798","903WE0798_05172001_BMI_CSBP_Trans_1",0.99604623,0.39610206,0.31893253,0.84010089,0.1989561,0.16581487,0.75427001,25.4,23.49896667,0.72225567,0.27576488,0.33154236,0.64303803,0,1.32824286,0.34127358,0.05062516,0.06474211,0.45226231,"","human","SMC","2018-09-05 00:00:00","true","{707CB4F3-CD04-423E-ADA8-85740BE2909E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5945,"509DCPWxx","509DCPWxx_10252000_BMI_CSBP_Trans_1",0.84298053,0.61421297,0.68211681,0.60586688,0.08659984,0.1354301,0.37521478,46.3,39.31423333,0.85937064,0.51420507,0.56434152,0.65356734,1.3,2.76,0.3203291,0.2028,0.26424571,0.3620851,"","human","SMC","2018-09-05 00:00:00","false","{F3FEF802-803D-4728-9C86-349CED89D43C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2572,"801BRC184","801BRC184_06302014_BMI_RWB_1",0.98741506,0.4415345,0.5170661,0.59355117,0.05538868,0.09096021,0.43652621,52.35,23.58503333,1,0.35739404,0.50298522,0.47539582,2,1.21093333,0.67784702,0.19961751,0.16907313,0.53735718,"","machine","SWAMP","2016-05-05 00:00:00","true","{5DED3181-13DE-467C-BDE2-332D16766DD4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1429,"404S35270","404S35270_06202012_BMI_RWB_1",0.63945175,0.34166667,0.3034422,0.77722059,0,0.09181061,0.17646362,17.2,25.51353333,0.44680955,0.1747549,0.33801156,0.44242223,0,1.82323333,0.26258852,0,0.09192447,0.3040128,"","machine","SWAMP","2014-08-09 00:00:00","true","{FEDB37F8-2B03-4799-81F5-D9C9DAD965DE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5001,"305SCC","305SCC_04281998_BMI_CSBP_Trans_1",0.12772718,0,0.5119452,0,0,0.11912243,0.05016742,3.7,35.30003333,0,0,0.46286158,0,0,1.6973,0.28260723,0,0.17353673,0.14851398,"","human","SMC","2018-09-05 00:00:00","false","{89696B7B-9E80-4D3C-B0F6-769F07583B45}",NA,NA,NA,NA,NA,NA,NA,NA,NA
542,"111FCA207","111FCA207_07232013_BMI_RWB_1",0.59599391,0.35267242,0.57901431,0.35005436,0.1724351,0.17457743,0.59111065,27.25,39.72633333,0.33455544,0.42386528,0.49647759,0.61161488,4,5.8345,0.26079753,0.17438185,0.3746241,0.09763099,"","machine","SWAMP","2016-05-05 00:00:00","false","{1F241DED-C8F5-452D-B5D8-ACB534F85AFB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
813,"202BUT600","202BUT600_06262012_BMI_RWB_1",1.0839297,0.42833719,0.47905409,0.63361674,0.08568497,0.12554273,0.41670568,45.55,37.86843333,0.87813359,0.53016863,0.50646538,0.7913932,6.85,5.1778,0.81823236,0.30477992,0.2695564,0.54627252,"","machine","SWAMP","2014-08-08 00:00:00","false","{13B86D07-ACBB-42CA-95D1-AC0B7FD0D063}",NA,NA,NA,NA,NA,NA,NA,NA,NA
996,"304APS","304APS_07062011_BMI_RWB_1",0.78702933,0.36363636,0.58278868,0.36166258,0.16666667,0.12074083,0.81338905,24,37.17953333,0.31559294,0.41666667,0.4923028,0.60597076,3,2.93913333,0.56209031,0.11111111,0.20152102,0.30689855,"","machine","SWAMP","2013-04-04 00:00:00","false","{B98D9B5E-D1DA-464E-8451-A4B08D763388}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4449,"201LAG270","201LAG270_04182001_BMI_CSBP_Trans_1",1.06627132,0.63023108,0.46138319,0.98812388,0.13244772,0.09740709,0.76305333,31.6,37.39463333,0.51473423,0.57457831,0.43072866,1,2.65,4.0304,0.33298254,0.2328943,0.26450986,0.41892159,"","human","SMC","2018-09-05 00:00:00","false","{BAFDFB7E-1B15-4AA8-B394-A20989523ECE}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3632,"902RCWGRx","902RCWGRx_05172004_BMI_TRC_1",0.48194485,0.25,0.25392252,0.70917047,0,0.15234214,0,16,26.58733333,0.38549423,0.125,0.39800307,0.23757452,0,1.6258,0.29397307,0.008,0.15986629,0.18980346,"","machine","SWAMP","2012-03-08 00:00:00","true","{2984E78B-C92D-47A9-ADF7-FFFAF88FAD59}",NA,NA,NA,NA,NA,NA,NA,NA,NA
356,"105PS0097","105PS0097_07222014_BMI_RWB_1",0.99705624,0.7043079,0.70344292,0.71690033,0.16628209,0.12620844,0.78632719,40,38.1259,0.72152938,0.55630576,0.57516604,0.71194602,1.95,3.23163333,0.34868276,0.33788362,0.34184052,0.47162064,"","machine","SWAMP","2016-08-04 00:00:00","false","{A02E0643-BFE4-41AC-A453-DEC094532321}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1111,"308SBCAH1","308SBCAH1_06212010_BMI_RWB_2",0.91328389,0.4459472,0.50955295,0.61280653,0.10096628,0.0779735,0.70734124,28.75,35.427,0.49094032,0.47848933,0.47433308,0.75490763,3,3.9444,0.40229032,0.20303866,0.20624128,0.47305779,"","machine","SWAMP","2012-03-08 00:00:00","false","{46983730-3FAC-4E2E-9554-5D3D43B5F16B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
837,"204AHOACR","204AHOACR_06022014_BMI_RWB_1",1.07534257,0.49572242,0.53915646,0.64537557,0.13966358,0.10662179,0.75381021,40.05,39.1983,0.69395933,0.46470561,0.47809951,0.7221493,3.7,1.53823333,0.89605524,0.10118288,0.17388006,0.34064728,"","machine","SWAMP","2016-08-04 00:00:00","false","{4EBB816C-3550-4B1E-8D95-86408874DA41}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7845,"635BER001","635BER001_08302000_BMI_SNARL_1",1.12032704,0.64947024,0.5799538,0.82774429,0.01079623,0.0321091,0.5024616,37.45,34.15493333,0.75984718,0.61462013,0.59938487,0.7755872,2.5,3.73646667,0.35586258,0.56165595,0.25687841,1,"","human","SMC","2018-09-05 00:00:00","false","{1F408B17-4BE0-44D9-A9A5-2E73AEA98305}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7903,"636LTR001","636LTR001_08312000_BMI_SNARL_1",1.06458448,0.68307034,0.67005271,0.73652187,0.0662633,0.04574507,0.69589836,33.55,37.72933333,0.55829243,0.58803914,0.62131257,0.68504308,2.4,2.98026667,0.46017397,0.69559777,0.48756638,0.87552968,"","human","SMC","2018-09-05 00:00:00","false","{B7AE6266-5AF9-4465-85C9-763D95E4FC8C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
943,"206PET070","206PET070_05032016_BMI_RWB_1",0.40129492,0.19313131,0.42572168,0.33996563,0.10916753,0.08264853,0.72364729,18.35,38.1729,0.13644784,0.1495356,0.46072121,0.16630471,0.75,3.74266667,0.07669213,0.00764353,0.22288035,0.06906126,"","machine","SWAMP","2016-11-29 00:00:00","false","{7B0E7ED3-2C52-4279-AA6A-FEC939FD22BD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7675,"632IDN001","632IDN001_08311999_BMI_SNARL_1",0.92360714,0.53179143,0.55922089,0.6712164,0.05092373,0.04598235,0.62386739,28.85,33.2959,0.55110419,0.65167225,0.55663636,0.92453948,4.45,4.6785,0.51609178,0.15140779,0.30137408,0.19342361,"","human","SMC","2018-09-05 00:00:00","false","{85CC1E10-F6C0-42D3-941C-033BCE30CC28}",NA,NA,NA,NA,NA,NA,NA,NA,NA
184,"404S14952","404S14952_06152011_BMI_RWB_MCM_1",0.45391355,0.2625,0.30725356,0.64324509,0,0.09798359,0.14791833,9.7,25.47803333,0.24552176,0,0.34184617,0.10907507,0,1.86123333,0.25654793,0,0.08978833,0.30808287,"","machine","SWAMP","2012-07-12 00:00:00","true","{4765186C-7A72-48F0-AB68-17825D492CBD}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2166,"535PS0477","535PS0477_06072012_BMI_RWB_1",0.39007733,0.28571429,0.39968899,0.5314813,0,0.10102803,0.13384013,17,31.5535,0.27854254,0.17647059,0.42760729,0.2783893,0,2.85803333,0.09809382,0,0.17301777,0.14950277,"","machine","SWAMP","2014-08-09 00:00:00","false","{404121E6-782D-4CD8-A51E-31668EC596C6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3656,"907CONECR","907CONECR_05182004_BMI_TRC_1",0.69919267,0.16666667,0.35530236,0.41093442,0.13333333,0.08625687,0.81870982,15,21.88483333,0.48533589,0.06666667,0.38140457,0.15967416,0,0.4528,0.48043642,0.0020284,0.10679917,0.27953628,"","machine","SWAMP","2012-03-08 00:00:00","true","{977F1505-4806-441E-A619-0236189BB7A7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3484,"513CE0251","513CE0251_08022006_BMI_TRC_1",0.46387592,0.47058824,0.50504479,0.65987053,0.13043478,0.15024861,0.50939354,23,38.36496667,0.25666052,0.26086957,0.48863897,0.32200564,1,5.2975,0,0.01619433,0.27422182,0,"","machine","SWAMP","2013-12-05 00:00:00","false","{20A01A38-8383-478C-AC37-A0193FF740CB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7447,"603RCK001","603RCK001_07312008_BMI_RWB_1",1.10340187,0.58426029,0.6217486,0.65497548,0.07705001,0.0630617,0.66570247,38.95,30.7298,0.89265839,0.5277441,0.51909223,0.76329895,3.9,2.43443333,0.78538534,0.16354456,0.20734436,0.39570649,"","human","SMC","2018-09-05 00:00:00","false","{6902C381-4259-46E5-828C-9EFE3E20AD59}",NA,NA,NA,NA,NA,NA,NA,NA,NA
741,"114FCA031","114FCA031_08032009_BMI_RWB_1",0.60002553,0.5202381,0.5456832,0.67442032,0.056676,0.12833566,0.26964635,35.3,37.3344,0.61613273,0.33577031,0.46847936,0.49944102,0,2.77966667,0.1105512,0.0066,0.21044644,0.09076379,"","machine","SWAMP","2015-02-04 00:00:00","false","{FFE59CE9-7CA9-4BA2-A311-3FF7EFFB2D7A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3064,"909WE0662","909WE0662_06032008_BMI_RWB_1",0.99978481,0.35863502,0.36385284,0.7070791,0.07669001,0.1597797,0.21679118,32.5,23.01396667,0.92679286,0.35403826,0.35429831,0.74666436,2.95,0.76550952,0.89966748,0.0569,0.16652211,0.27029284,"","machine","SWAMP","2015-02-04 00:00:00","true","{3269B546-EADD-42F8-8B1F-57D15AE9F808}",NA,NA,NA,NA,NA,NA,NA,NA,NA
14,"201RDW100","201RDW100_04142005_BMI_CSBP_Comp_1",0.80322824,0.53846154,0.56949367,0.66539957,0.09375,0.10118356,0.56664275,32,40.1255,0.45188006,0.53125,0.49523609,0.81437172,2,4.50183333,0.15471637,0.22920892,0.2845939,0.37363284,"","machine","SWAMP","2012-04-12 00:00:00","false","{5A01D509-34CA-4320-984E-BE1DDD1222A4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8765,"909CCCSPx","909CCCSPx_05152001_BMI_CSBP_Trans_1",0.94354313,0.48259398,0.31738516,0.98224827,0.09047801,0.1439749,0.35363521,28.2,23.2935,0.80330111,0.31047893,0.37500112,0.62671555,0.6,1.54977619,0.4014357,0.06101826,0.10884816,0.3880278,"","human","SMC","2018-09-05 00:00:00","true","{23973504-A51E-42C2-895F-A4EEE72FE65D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1656,"514BRUUPX","514BRUUPX_10092008_BMI_RWB_2",1.30243279,0.65552811,0.60053864,0.80428919,0.13655361,0.12161495,0.67009713,48.75,37.5944,0.97181441,0.59611073,0.52947796,0.87152348,6.5,3.2958,1,0.3481,0.28994166,0.58997107,"","machine","SWAMP","2011-07-07 00:00:00","false","{732A2197-0C7C-49B3-8978-0A02305A2EA2}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1140,"309GRN","309GRN_06142006_BMI_RWB_2",0.54313454,0.33333333,0.49981711,0.44670068,0,0.10504947,0.11524404,3,31.2695,0,0.66666667,0.42815841,1,0,1.55296667,0.30555086,0,0.1574897,0.17908898,"","machine","SWAMP","2012-03-08 00:00:00","false","{53E4D550-FE16-4FEE-8269-FB0FFA0685F9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
762,"114WE0614","114WE0614_08202003_BMI_RWB_1",0.88818863,0.44117647,0.51067357,0.60329441,0.11904762,0.11372714,0.6256204,42,38.24236667,0.77232076,0.38095238,0.44085648,0.63533547,2,2.8163,0.42265345,0.09292929,0.19348997,0.28755792,"","machine","SWAMP","2012-10-04 00:00:00","false","{194A9F2C-1753-414B-8900-5EB031537A40}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2486,"635PS0034","635PS0034_09082010_BMI_RWB_1",0.94402137,0.65069719,0.65295095,0.71186484,0.05645359,0.08219247,0.48199468,32.7,31.98196667,0.69035488,0.59647932,0.58091431,0.77620272,2,2.4004,0.48876607,0.27117416,0.30853101,0.40798248,"","machine","SWAMP","2012-03-08 00:00:00","false","{E5BC31DA-E151-4FFD-B4A0-EA3D6CF5DAF6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3166,"105WE0598","105WE0598_09172002_BMI_TRC_1",0.97634684,0.575,0.57991397,0.70756969,0.10638298,0.13493297,0.46899545,47,41.38793333,0.82232743,0.55319149,0.57277356,0.71059876,7,6.47376667,0.6360663,0.28105906,0.35755276,0.33341361,"","machine","SWAMP","2012-10-04 00:00:00","false","{A5DDCB0A-6918-4B44-ACB3-6B8A01E3A533}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7659,"632COY002","632COY002_09052007_BMI_TRC_1",1.06270272,0.56865153,0.58954826,0.68176408,0.02520338,0.04035848,0.53093653,39.7,39.4004,0.6790714,0.64233723,0.5973029,0.83120882,5.6,5.50096667,0.56815739,0.57015298,0.44730296,0.7132305,"","human","SMC","2018-09-05 00:00:00","false","{6B11A795-A9B0-40A7-83EF-D45D20FB350D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
517,"110SMCATH","110SMCATH_07272011_BMI_RWB_1",1.11383768,0.55995226,0.55511458,0.7233146,0.13929303,0.14216115,0.58775443,45.95,39.0719,0.8564673,0.63566175,0.53185792,0.94090532,5.5,5.42463333,0.56439527,0.33244881,0.30880284,0.52421339,"","machine","SWAMP","2013-06-07 00:00:00","false","{8E33CCA8-420D-4D23-BD15-48F01463367D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1447,"405M10596","405M10596_04272015_BMI_RWB_1",0.24623726,0,0.3575702,0.13817443,0,0.11039591,0.09052086,5.85,26.44803333,0.11554558,0,0.4154125,0,0,1.1781,0.36514071,0,0.13682368,0.21846471,"","machine","SWAMP","2017-08-03 00:00:00","false","{8A30B46E-F671-4E54-88EA-0DF014EB5442}",NA,NA,NA,NA,NA,NA,NA,NA,NA
344,"105NWC151","105NWC151_06262013_BMI_RWB_1",0.88996625,0.51202381,0.53076519,0.68524409,0.11370413,0.12343848,0.55600334,33.85,27.741,0.83572774,0.28807021,0.43741352,0.46839225,0.95,1.5661,0.4544778,0.0032,0.06908045,0.35363543,"","machine","SWAMP","2015-02-04 00:00:00","false","{DCBCA5DC-19C2-4C79-90AC-28FE461DE059}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8800,"909SWR94x","909SWR94x_05161998_BMI_CSBP_Trans_1",0.43113212,0.14583333,0.40450815,0.29784994,0,0.09343298,0.16896142,11.65,24.30646667,0.32969796,0.08697663,0.44175092,0.08494403,0.6,0.60476667,0.55165705,0,0.15100842,0.191438,"","human","SMC","2018-09-05 00:00:00","true","{A3CFCD11-5908-4D5A-928A-4D469C0DE4D1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2310,"558WE0764","558WE0764_06202002_BMI_RWB_1",0.35829867,0.14285714,0.50902577,0.12429151,0,0.10033702,0.1370355,11,30.1418,0.15481439,0.27272727,0.44962808,0.41695467,0,1.2864,0.34792504,0,0.16274092,0.16908363,"","machine","SWAMP","2012-10-04 00:00:00","false","{1027AFE3-227C-4201-85F4-94227B4D3005}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7893,"635SQN001","635SQN001_07092001_BMI_SNARL_1",0.98087401,0.58468764,0.57423595,0.73237892,0.00741526,0.00904821,0.59346611,32.6,33.27966667,0.65266448,0.6397336,0.63569442,0.75468911,3.55,4.4069,0.41619956,0.510398,0.47498588,0.54663186,"","human","SMC","2018-09-05 00:00:00","false","{5CA20DBC-5256-4444-AA80-445186C2154D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4457,"201LAG380","201LAG380_04192001_BMI_CSBP_Trans_1",1.08868345,0.55914536,0.41963819,0.94075063,0.11469927,0.08108578,0.75645388,39.3,36.75953333,0.73949863,0.45178444,0.43778503,0.77328043,4.25,4.2288,0.55578479,0.2256,0.30047471,0.33649834,"","human","SMC","2018-09-05 00:00:00","false","{ABFB96E7-C7B8-46D4-BD37-C2452662AAF5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2522,"719HOTCPF","719HOTCPF_04152014_BMI_RWB_1",0.73527623,0.12278727,0.43065805,0.21841863,0.10774272,0.16696469,0.3271611,26.5,24.19233333,0.73322095,0.32462347,0.4074111,0.59262209,1.85,1.05957619,0.67806275,0.0246,0.16003643,0.22110788,"","machine","SWAMP","2016-06-02 00:00:00","false","{C06110F6-5D28-45A3-A99D-26936B9EB667}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2521,"719HOTCPF","719HOTCPF_04092015_BMI_RWB_2",0.79395673,0.14179084,0.43065805,0.24910161,0.1595863,0.16696469,0.56689787,24.1,24.19233333,0.66850252,0.27562813,0.4074111,0.50116959,2.75,1.05957619,0.82112926,0.0056,0.16003643,0.18490648,"","machine","SWAMP","2016-12-07 00:00:00","false","{0C71C706-4881-489C-9FBB-552B78C28455}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5050,"308BSR","308BSR_03312003_BMI_CSBP_Trans_1",0.94117875,0.76409314,0.65263017,0.89547073,0.02298492,0.06230833,0.41917666,19.2,28.5571,0.41866872,0.69260633,0.54387977,1,1.9,2.2056,0.50383575,0.1074,0.19654818,0.30930257,"","human","SMC","2018-09-05 00:00:00","false","{C18F0F22-2DA4-4655-AA6E-688A3D4A6F1A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2126,"532TGRUPX","532TGRUPX_10082008_BMI_RWB_1",1.266543,0.63186132,0.58970492,0.78356905,0.14511837,0.10219646,0.79949819,47.2,38.3676,0.90916698,0.51275061,0.55877251,0.66124734,6.95,3.4081,1,0.39519038,0.32180827,0.61897747,"","machine","SWAMP","2011-07-07 00:00:00","false","{9BE357C9-1724-425E-AE66-807257E7DAB1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10208,"308SBCAH1","308SBCAH1_05182016_BMI_RWB_1",0.90259056,0.51125,0.50955295,0.71824377,0.06302908,0.0779735,0.53191082,31.75,35.427,0.57183836,0.49949475,0.47433308,0.7941154,3,3.9444,0.40229032,0.15558973,0.20624128,0.38265162,"2017-04-04 16:00:20.577","human","SMC","2018-09-05 00:00:00","false","{A565A4B2-6217-43E0-8C7E-787C0B75C750}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2682,"801S03971","801S03971_06162014_BMI_RWB_1",0.23206111,0,0.35698417,0.13912064,0,0.14637328,0,5.65,26.7733,0.10138124,0,0.41662391,0,0,0.95183333,0.40110869,0,0.12929015,0.23281861,"","machine","SWAMP","2016-05-05 00:00:00","true","{9B3C2500-ADAE-4C8D-BFAF-36D3A21F3491}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2720,"801WBC106","801WBC106_06252014_BMI_RWB_1",0.92980089,0.2772057,0.53390961,0.30103214,0,0.02840297,0.46967532,47.7,29.38673333,1,0.35303273,0.51173472,0.45092377,4.45,2.24986667,0.90215411,0.1932,0.24535022,0.37979614,"","machine","SWAMP","2016-05-05 00:00:00","true","{19A40CA0-B8C4-4C75-B89E-DFC996BF76E7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1217,"314CE0200","314CE0200_06272006_BMI_RWB_1",0.5768567,0.30769231,0.51384562,0.38265065,0.1,0.12151999,0.50150383,20,30.43056667,0.3897216,0.25,0.40677618,0.4545184,0,1.71123333,0.28039235,0,0.16495443,0.16486615,"","machine","SWAMP","2013-12-05 00:00:00","false","{ED584C0E-84F1-4018-BE37-BADDCF6A75A3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2362,"603PS1056","603PS1056_08142012_BMI_RWB_1",1.32203557,0.61538462,0.5325571,0.84923622,0.16666667,0.12500975,0.79364856,30,24.623,0.81598862,0.46666667,0.52921815,0.63039397,4,1.8619,0.89229312,0.425,0.13759923,1,"","machine","SWAMP","2014-08-09 00:00:00","false","{0EA4C234-7B74-4C9B-A143-487FC0C09FEC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2614,"801MIC370","801MIC370_06172007_BMI_RWB_2",0.8861482,0.45275974,0.51360122,0.61726969,0.04144565,0.09644865,0.34667058,24.15,22.55966667,0.71387733,0.43669928,0.4322453,0.75546335,0.9,1.05113333,0.5283902,0.072,0.12539588,0.37742274,"","machine","SWAMP","2016-10-06 00:00:00","true","{CBBF959E-9BFE-413C-8834-CB4DF39A0C9C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10013,"402M00015","402M00015_06062016_BMI_RWB_1",0.54765996,0.20608516,0.45647631,0.31122468,0.03343586,0.12267106,0.18837294,20.55,28.43516667,0.45836089,0.32903851,0.43213952,0.55470605,0,1.67446667,0.28623688,0.0018,0.11433892,0.26473534,"2018-01-11 14:31:20.84","human","SMC","2018-09-05 00:00:00","true","{37BFCEAC-F95A-47DF-889E-EF7F13B9093D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
