"objectid","sampleid","stationcode","sampledate","samplemonth","sampleday","sampleyear","collectionmethodcode","fieldreplicate","databasecode","count","number_of_mmi_iterations","number_of_oe_iterations","pcnt_ambiguous_individuals","pcnt_ambiguous_taxa","e","mean_o","oovere","oovere_percentile","mmi","mmi_percentile","csci","csci_percentile","scoredate","scorenotes","cleaned","rand","processed_by","record_origin","origin_lastupdatedate","record_publish","globalid","created_user","created_date","last_edited_user","last_edited_date","login_email","login_agency","login_owner","login_year","login_project"
2166,"535PS0477_06072012_BMI_RWB_1","535PS0477","2012-06-07 00:00:00",6,7,2012,"BMI_RWB",1,"",254,1,1,1.96850394,5.71428571,10.14293175,6,0.59154494,0.02,0.39007733,0,0.49081114,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{73986B22-026B-4C24-A233-40F574F126E9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10225,"801STC142_07082008_BMI_RWB_1","801STC142","2008-07-08 00:00:00",7,8,2008,"BMI_RWB",1,"SWAMP",548,20,20,2.55474453,24.13793103,8.34413394,6.85,0.82093601,0.17,0.73322299,0.07,0.7770795,0.08,"2017-04-04 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{80203768-5AED-4D6B-867E-307C84F7B84E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1244,"402BA0095_05292008_BMI_RWB_1","402BA0095","2008-05-29 00:00:00",5,29,2008,"BMI_RWB",1,"",485,1,20,2.4742268,6.94444444,11.11179491,14.85,1.33641775,0.96,1.10448302,0.72,1.22045039,0.92,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","true","{DAAD5BB1-C12F-4A44-A1C0-771B0B6692FA}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4909,"911TJNPC2_05202001_BMI_CSBP_Trans_1","911TJNPC2","2001-05-20 00:00:00",5,20,2001,"BMI_CSBP_Trans",1,"SWAMP",841,20,20,1.42857143,5.26315789,7.03233775,7.8,1.10916174,0.72,1.1236142,0.75,1.11638797,0.77,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{F55D83FB-B06E-4A6F-803C-05650D5603D9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2738,"801WE1032_06042002_BMI_RWB_1","801WE1032","2002-06-04 00:00:00",6,4,2002,"BMI_RWB",1,"",145,1,1,0,0,7.62205946,5,0.65599068,0.04,0.62548919,0.02,0.64073994,0.01,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","true","{519D2C43-EC84-4641-BA53-B6551E1A2E14}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1148,"309SAC_06092006_BMI_RWB_1","309SAC","2006-06-09 00:00:00",6,9,2006,"BMI_RWB",1,"",15,1,1,80,25,11.72071961,2,0.17063799,0,0.18212295,0,0.17638047,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","false","{92680879-9A2C-4867-8079-BF665106FCCF}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3662,"907SDSVC3_04302007_BMI_TRC_1","907SDSVC3","2007-04-30 00:00:00",4,30,2007,"BMI_TRC",1,"",602,20,1,63.78737542,13.33333333,6.72409601,5,0.74359438,0.09,0.69148837,0.04,0.71754137,0.04,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{22C6572A-9C0E-49C6-A165-F86E45DEAB96}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1679,"514PCAPC2_10052016_BMI_RWB_1","514PCAPC2","2016-10-05 00:00:00",10,5,2016,"BMI_RWB",1,"",559,20,20,11.4490161,1.69491525,17.61959286,21,1.19185501,0.84,1.29522201,0.95,1.24353851,0.94,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-03-30 00:00:00","false","{C80DD4C7-5CAA-44AF-9C52-3917277BC207}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10372,"LALT501_06152016_BMI_RWB_2","LALT501","2016-06-15 00:00:00",NA,NA,NA,"BMI_RWB",2,"",191,1,1,1.04712042,5.55555556,8.85183791,8,0.90376711,0.31,0.5948084,0.01,0.74928776,0.06,"2018-01-10 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{9BF86C3C-9BFD-4DBA-96ED-7295D286AE6D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
9655,"106WE0505_08092000_BMI_CSBP_Trans_1","106WE0505","2000-08-09 00:00:00",8,9,2000,"BMI_CSBP_Trans",1,"SWAMP",892,20,20,2.69058296,3.44827586,18.55294208,19.35,1.04296127,0.59,0.9680848,0.43,1.00552303,0.51,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{ED7CE10E-EC0C-4E76-BC7D-D04A2FD40664}",NA,NA,NA,NA,NA,NA,NA,NA,NA
833,"203PS0070_07192010_BMI_RWB_1","203PS0070","2010-07-19 00:00:00",7,19,2010,"BMI_RWB",1,"",596,20,20,1.18443316,10.34482759,11.65110145,8.55,0.7338362,0.08,0.5212452,0,0.6275407,0.01,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","false","{71CE4FA1-5D31-4F0A-AA57-8B1547F277A9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3667,"909SSWR03_05192004_BMI_TRC_1","909SSWR03","2004-05-19 00:00:00",5,19,2004,"BMI_TRC",1,"",495,1,1,37.17171717,5.55555556,6.42990199,3,0.4665701,0,0.90215239,0.29,0.68436124,0.02,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{0DB58DAF-09BA-4C67-BAF8-5C6B0EA4CF03}",NA,NA,NA,NA,NA,NA,NA,NA,NA
914,"205SAR057_05212008_BMI_RWB_1","205SAR057","2008-05-21 00:00:00",5,21,2008,"BMI_RWB",1,"",574,20,20,5.40069686,18.18181818,11.08740499,9.75,0.87937619,0.26,0.45057024,0,0.66497322,0.02,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","false","{CC6B661A-39B8-4457-B093-5F8046CC17FC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1313,"403S06660_06142012_BMI_RWB_2","403S06660","2012-06-14 00:00:00",6,14,2012,"BMI_RWB",2,"",587,20,20,0.51107325,2.08333333,8.41911215,8.55,1.01554651,0.53,1.14091835,0.78,1.07823243,0.69,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","true","{7CE9A888-735B-4879-A2B5-FBA1E8CC8F04}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7134,"526SED017_08092007_BMI_RWB_1","526SED017","2007-08-09 00:00:00",8,9,2007,"BMI_RWB",1,"SWAMP",629,20,20,0,0,16.45496788,17.4,1.05743142,0.62,0.97048314,0.43,1.01395728,0.53,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{EBFEC430-E856-4CFA-9474-B7D94F729893}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1382,"404BA1166_06042009_BMI_RWB_1","404BA1166","2009-06-04 00:00:00",6,4,2009,"BMI_RWB",1,"",586,20,20,2.55972696,5.71428571,7.72788221,7.6,0.98345184,0.47,1.08400092,0.68,1.03372638,0.58,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","true","{FEBEB610-2807-4C77-AA9E-3D5467182C98}",NA,NA,NA,NA,NA,NA,NA,NA,NA
516,"110PS0114_07212010_BMI_RWB_1","110PS0114","2010-07-21 00:00:00",7,21,2010,"BMI_RWB",1,"",596,20,20,32.88590604,10.71428571,18.87243188,19,1.0067595,0.51,0.93386768,0.36,0.97031359,0.43,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","false","{90E7FF93-4003-442A-9C79-F8BD430F62B9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6312,"630BUC001_07242000_BMI_SNARL_1","630BUC001","2000-07-24 00:00:00",7,24,2000,"BMI_SNARL",1,"SWAMP",3579,20,20,0.02794077,1.44927536,16.46234286,10.25,0.62263313,0.02,0.97125667,0.44,0.7969449,0.1,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{549D8223-B334-482A-B5F5-C639F9FC4688}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1206,"312PS0099_06142010_BMI_RWB_2","312PS0099","2010-06-14 00:00:00",6,14,2010,"BMI_RWB",2,"",529,20,20,0.75757576,6.52173913,7.0733326,5.7,0.80584363,0.15,0.86068986,0.22,0.83326674,0.15,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","false","{DA64C101-AF9A-4E7E-B1A9-0FCCDCAAA92D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4683,"SMC00206_05182009_BMI_RWB_1","SMC00206","2009-05-18 00:00:00",5,18,2009,"BMI_RWB",1,"SMC",571,20,20,0.17513135,4.76190476,7.62670261,6,0.78670958,0.13,0.45543964,0,0.62107461,0.01,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{BFB936FB-84D9-4BB3-B0B6-90C8A44479F4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8463,"403STC090_02062003_BMI_CSBP_Trans_1","403STC090","2003-02-06 00:00:00",2,6,2003,"BMI_CSBP_Trans",1,"SWAMP",859,20,20,0,0,10.68832209,10.05,0.94027855,0.38,0.92758324,0.34,0.9339309,0.34,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{BC55C745-6CAE-45B3-A1FA-FF131565C696}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2670,"801S01559_06212011_BMI_RWB_1","801S01559","2011-06-21 00:00:00",6,21,2011,"BMI_RWB",1,"",599,20,20,0.50083472,4.54545455,6.71728509,6.35,0.94532239,0.39,0.82715019,0.17,0.88623629,0.24,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-05-04 00:00:00","true","{7C24FFCA-2B7F-4D89-9D38-56C1BDA80D8D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4691,"SMC00464_05082009_BMI_RWB_1","SMC00464","2009-05-08 00:00:00",5,8,2009,"BMI_RWB",1,"SMC",567,20,20,0.70546737,2.5,8.86078273,7.7,0.86899772,0.25,1.07146856,0.66,0.97023314,0.43,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{605828E5-870A-4F5D-BCA1-EDB0353F542F}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5278,"904ECHRBx_11131999_BMI_CSBP_Trans_1","904ECHRBx","1999-11-13 00:00:00",11,13,1999,"BMI_CSBP_Trans",1,"SWAMP",802,20,20,0.74812968,4.76190476,6.83291904,4.9,0.71711665,0.07,0.62669054,0.02,0.67190359,0.02,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{A0ADD21F-7D1A-4E2B-9EBE-B98EA826C9A4}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2910,"903SLMSA2_05092008_BMI_RWB_1","903SLMSA2","2008-05-09 00:00:00",5,9,2008,"BMI_RWB",1,"",597,20,20,1.50753769,12.5,8.21024037,7.4,0.90131344,0.3,0.56057113,0.01,0.73094228,0.05,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","true","{DF086765-3029-46AA-89DF-F4DEB5400647}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3179,"105WE1060_08222002_BMI_TRC_1","105WE1060","2002-08-22 00:00:00",8,22,2002,"BMI_TRC",1,"",494,1,20,0.60728745,1.88679245,18.7273364,14,0.74757027,0.09,1.09766166,0.71,0.92261597,0.31,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{01B0825D-F8F8-48DA-B323-39A13C2538B9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6956,"540SED005_08082006_BMI_RWB_1","540SED005","2006-08-08 00:00:00",8,8,2006,"BMI_RWB",1,"SWAMP",569,20,20,0,0,16.86144237,19.35,1.14758866,0.78,1.03222559,0.57,1.08990712,0.71,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{23C72DE1-79FA-46C8-97DB-A2CBEE93B96D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3489,"514CE0555_08032005_BMI_TRC_1","514CE0555","2005-08-03 00:00:00",8,3,2005,"BMI_TRC",1,"",514,20,20,0,0,13.40513993,13.1,0.97723709,0.45,0.87431875,0.24,0.92577792,0.32,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{88ED1E49-4180-4864-8573-945A7B7BB63E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3390,"314WE0785_05242001_BMI_TRC_1","314WE0785","2001-05-24 00:00:00",5,24,2001,"BMI_TRC",1,"",553,20,20,0,0,7.09928717,3,0.42257764,0,0.36163855,0,0.39210809,0,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{46A12774-A390-4EC6-956C-DD168B6DD813}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7748,"518GCGRRx_10102002_BMI_CSBP_Trans_1","518GCGRRx","2002-10-10 00:00:00",10,10,2002,"BMI_CSBP_Trans",1,"SWAMP",875,20,20,1.02857143,7.93650794,15.76525845,15.55,0.98634602,0.47,1.07686375,0.67,1.03160489,0.58,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{1122F899-9766-4D21-9EB2-10EF85F63AD0}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8478,"305WE0883_06282001_BMI_CSBP_Trans_1","305WE0883","2001-06-28 00:00:00",6,28,2001,"BMI_CSBP_Trans",1,"SWAMP",899,20,20,0.11123471,1.38888889,14.21292655,17.8,1.25238106,0.91,1.20068051,0.87,1.22653078,0.92,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{A50395D5-F192-44E6-8B6F-CD7AE203B2BC}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3671,"909WE0662_05182004_BMI_TRC_1","909WE0662","2004-05-18 00:00:00",5,18,2004,"BMI_TRC",1,"",496,1,1,47.78225806,11.11111111,7.09034083,5,0.70518472,0.06,0.58376842,0.01,0.64447657,0.01,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{6A4EE9B7-B5C9-48E4-A723-296218D608B6}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6494,"602LWT001_06282006_BMI_TRC_1","602LWT001","2006-06-28 00:00:00",6,28,2006,"BMI_TRC",1,"SWAMP",592,20,20,0,0,11.65563435,11.35,0.97377797,0.45,1.04692011,0.6,1.01034904,0.53,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{37E3246E-9B51-4EAC-8C30-73351B298099}",NA,NA,NA,NA,NA,NA,NA,NA,NA
10356,"408M03027_06292016_BMI_RWB_1","408M03027","2016-06-29 00:00:00",NA,NA,NA,"BMI_RWB",1,"",581,20,20,0,0,8.85703521,7.85,0.88630109,0.28,0.65942332,0.03,0.77286221,0.08,"2018-01-10 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{407AB05E-07AF-4E9E-BAC4-EABE012BA607}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2619,"801MLC069_07062015_BMI_RWB_2","801MLC069","2015-07-06 00:00:00",7,6,2015,"BMI_RWB",2,"",312,1,1,0.32051282,3.57142857,4.347057,5,1.15020346,0.79,0.94077198,0.37,1.04548772,0.61,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-09-09 00:00:00","false","{F5E6584E-BA9B-456D-A5B2-9C68A8E83BF1}",NA,NA,NA,NA,NA,NA,NA,NA,NA
4736,"SMC00921_06022010_BMI_RWB_1","SMC00921","2010-06-02 00:00:00",6,2,2010,"BMI_RWB",1,"SMC",803,20,20,1.24533001,19.23076923,6.83291904,4.45,0.651259,0.03,0.51140719,0,0.58133309,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{9C038F34-3A71-454E-A216-5B8D6468E13C}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1170,"310CE0308_05232007_BMI_RWB_1","310CE0308","2007-05-23 00:00:00",5,23,2007,"BMI_RWB",1,"",633,20,20,0.31595577,2.17391304,9.24983528,5.65,0.61082169,0.02,0.66761714,0.03,0.63921941,0.01,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{78412481-8F5A-4AA4-A1F4-E1F761455A66}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1636,"513PS0200_07302012_BMI_RWB_1","513PS0200","2012-07-30 00:00:00",7,30,2012,"BMI_RWB",1,"",592,20,20,1.35135135,4.54545455,14.47408208,6,0.41453406,0,0.57726487,0.01,0.49589947,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{2DA45D7B-A50F-407B-A014-AEEAB85D8693}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2836,"901SCCA74_06082010_BMI_RWB_1","901SCCA74","2010-06-08 00:00:00",6,8,2010,"BMI_RWB",1,"",573,20,20,0.69808028,5.71428571,6.49994987,5.8,0.89231457,0.29,1.12305857,0.75,1.00768657,0.52,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{0DE66F6D-EDFE-4D63-97D8-E0831FC99D1E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
906,"205PS0170_06192012_BMI_RWB_1","205PS0170","2012-06-19 00:00:00",6,19,2012,"BMI_RWB",1,"",550,20,20,11.63636364,2.56410256,10.12813171,6.8,0.67139727,0.04,0.30917743,0,0.49028735,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","false","{64B93966-D7E9-412F-83A5-55CAC51A0E68}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1684,"514PCASMR_10292014_BMI_RWB_1","514PCASMR","2014-10-29 00:00:00",10,29,2014,"BMI_RWB",1,"",559,20,20,5.3667263,4.54545455,18.16768026,22.8,1.25497585,0.91,1.1542154,0.81,1.20459563,0.9,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2015-10-08 00:00:00","false","{A7FD6E62-3A71-4C36-81A7-3F784D1FAC75}",NA,NA,NA,NA,NA,NA,NA,NA,NA
5496,"902MCGSxx_05232000_BMI_CSBP_Trans_1","902MCGSxx","2000-05-23 00:00:00",5,23,2000,"BMI_CSBP_Trans",1,"SWAMP",877,20,20,1.14547537,13.33333333,6.8668675,7.45,1.08491973,0.67,0.59412724,0.01,0.83952348,0.16,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","true","{3247AC75-0C8E-4426-8C0F-596F2F41669A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1486,"412WE0563_06212001_BMI_RWB_1","412WE0563","2001-06-21 00:00:00",6,21,2001,"BMI_RWB",1,"",524,20,20,0.19083969,1.72413793,7.10776663,8.85,1.24511685,0.9,1.05412139,0.62,1.14961912,0.82,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","true","{1C392EA7-2B08-40F2-B289-E45F8C22E467}",NA,NA,NA,NA,NA,NA,NA,NA,NA
669,"113GAR089_06302015_BMI_RWB_1","113GAR089","2015-06-30 00:00:00",6,30,2015,"BMI_RWB",1,"",580,20,20,0.34482759,3.17460317,17.05148086,15.75,0.92367344,0.34,0.91997104,0.33,0.92182224,0.31,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-09-07 00:00:00","false","{F5BCE647-B8F0-4873-8C7D-B9CFB7FAB42D}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1610,"509SPIJD4_10042016_BMI_RWB_1","509SPIJD4","2016-10-04 00:00:00",10,4,2016,"BMI_RWB",1,"",627,20,20,5.10366826,16.21621622,19.64471301,18.3,0.93154835,0.36,1.0562327,0.62,0.99389053,0.48,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-03-28 00:00:00","false","{FBB97089-8E80-4022-8659-0BAF01543A86}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6671,"601WRN001_07272006_BMI_RWB_2","601WRN001","2006-07-27 00:00:00",7,27,2006,"BMI_RWB",2,"SWAMP",633,20,20,0,0,13.53914428,14.45,1.06727572,0.64,1.14234727,0.79,1.1048115,0.74,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{E079C373-75BD-4AA0-BFBC-718ED22C96A7}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3448,"412LAR008_04262005_BMI_TRC_2","412LAR008","2005-04-26 00:00:00",4,26,2005,"BMI_TRC",2,"",394,1,1,47.46192893,16.66666667,9.43559574,3,0.31794495,0,0.56349182,0.01,0.44071839,0,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-03-08 00:00:00","true","{1DBA72F9-2047-4849-9A26-7D2DD252B3D5}",NA,NA,NA,NA,NA,NA,NA,NA,NA
349,"105PS0067_08242009_BMI_RWB_2","105PS0067","2009-08-24 00:00:00",8,24,2009,"BMI_RWB",2,"",588,20,20,7.14285714,7.59493671,16.68641918,20.35,1.21955464,0.88,1.00629351,0.51,1.11292408,0.76,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2011-07-07 00:00:00","false","{8586765D-91C2-413D-B5EC-FFB31517287B}",NA,NA,NA,NA,NA,NA,NA,NA,NA
6548,"603DDM001_09142000_BMI_SNARL_1","603DDM001","2000-09-14 00:00:00",9,14,2000,"BMI_SNARL",1,"SWAMP",3243,20,20,0,0,9.2481917,9.7,1.04885369,0.6,0.95936105,0.41,1.00410737,0.51,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{2767D500-ADF8-462F-8AA6-3311027408C9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1424,"404S31468_06192012_BMI_RWB_1","404S31468","2012-06-19 00:00:00",6,19,2012,"BMI_RWB",1,"",615,20,20,0.16260163,6.25,8.22377062,2.9,0.35263629,0,0.46175715,0,0.40719672,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2014-08-09 00:00:00","true","{66FEC14C-C5F8-4973-AAB1-A06566366890}",NA,NA,NA,NA,NA,NA,NA,NA,NA
45,"204LME100_04132005_BMI_CSBP_Comp_1","204LME100","2005-04-13 00:00:00",4,13,2005,"BMI_CSBP_Comp",1,"",496,1,1,20.36290323,10,10.71834383,3,0.27989399,0,0.07586697,0,0.17788048,0,"2018-09-02 06:52:35","Distinct set to NA","Yes",2,"machine","SWAMP","2012-04-11 00:00:00","false","{EE84755A-7FB4-4FE7-BC98-637B18FCFF09}",NA,NA,NA,NA,NA,NA,NA,NA,NA
658,"113GAR061_09032014_BMI_RWB_1","113GAR061","2014-09-03 00:00:00",9,3,2014,"BMI_RWB",1,"",622,20,20,7.07395498,10.34482759,13.22387997,11.95,0.90366821,0.31,0.8235244,0.16,0.86359631,0.2,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2017-09-07 00:00:00","false","{A33B73CD-F4A8-47EE-B5BD-8ACA90E5276E}",NA,NA,NA,NA,NA,NA,NA,NA,NA
2201,"537CE0238_08152006_BMI_RWB_1","537CE0238","2006-08-15 00:00:00",8,15,2006,"BMI_RWB",1,"",517,20,20,11.60541586,8.97435897,17.90731817,19.8,1.1056932,0.71,1.10543903,0.72,1.10556612,0.74,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-05 00:00:00","false","{952BFC08-D491-4095-A241-7F5F0C672AFB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
1581,"509CE0081_06022004_BMI_RWB_1","509CE0081","2004-06-02 00:00:00",6,2,2004,"BMI_RWB",1,"",483,1,20,2.27743271,3.27868852,14.79164736,16.65,1.12563527,0.75,1.02408912,0.55,1.0748622,0.68,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2013-12-04 00:00:00","false","{764D4C35-475F-4EE8-8C72-71F4A2DDCCA8}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3166,"105WE0598_09172002_BMI_TRC_1","105WE0598","2002-09-17 00:00:00",9,17,2002,"BMI_TRC",1,"",491,1,20,5.49898167,5.08474576,15.94495887,17,1.06616769,0.64,0.97634684,0.45,1.02125726,0.55,"2018-09-03 07:50:41","Distinct set to NA","Yes",2,"machine","SWAMP","2012-10-04 00:00:00","false","{B1CA9140-64C4-4081-A185-A36A8D34C7A3}",NA,NA,NA,NA,NA,NA,NA,NA,NA
8574,"309DAV_04261999_BMI_CSBP_Trans_1","309DAV","1999-04-26 00:00:00",4,26,1999,"BMI_CSBP_Trans",1,"SWAMP",749,20,20,1.07671602,16,10.31485017,5.6,0.54290658,0.01,0.57156073,0.01,0.55723366,0,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{D8650FB0-5C75-4F11-A90B-2244085C77A9}",NA,NA,NA,NA,NA,NA,NA,NA,NA
798,"201WLK120_05232016_BMI_RWB_2","201WLK120","2016-05-23 00:00:00",5,23,2016,"BMI_RWB",2,"",584,20,20,3.42465753,9.67741935,13.67651153,5.65,0.41311704,0,0.40176198,0,0.40743951,0,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2016-12-28 00:00:00","false","{62A779E9-88EC-493B-BA1A-BD52496FEAEB}",NA,NA,NA,NA,NA,NA,NA,NA,NA
7877,"508CCMPRx_10262000_BMI_CSBP_Trans_1","508CCMPRx","2000-10-26 00:00:00",10,26,2000,"BMI_CSBP_Trans",1,"SWAMP",898,20,20,0.66815145,4.16666667,11.53408265,10,0.86699569,0.24,0.74751094,0.08,0.80725332,0.11,"2016-08-05 00:00:00","Distinct set to NA","Yes",2,"human","SMC","2018-09-12 00:00:00","false","{A34EF945-5975-4EA3-A2B5-BC1CB9B2311A}",NA,NA,NA,NA,NA,NA,NA,NA,NA
3018,"907S05514_05182011_BMI_RWB_2","907S05514","2011-05-18 00:00:00",5,18,2011,"BMI_RWB",2,"",594,20,20,0.67340067,7.5,6.35064466,6.7,1.055011,0.61,1.18044001,0.84,1.11772551,0.77,"2018-09-02 09:34:00","Distinct set to NA","Yes",2,"machine","SWAMP","2012-07-12 00:00:00","true","{52371BFE-A7BB-44F2-8B1D-212E20BF7E86}",NA,NA,NA,NA,NA,NA,NA,NA,NA
